facade	kind	native_item	public_symbol	surface_status	source_evidence	source_status	guide	documentation_status	test_evidence	test_status	canonical_example	example_status	reason
haskell	enum	enum:phoneticRuleSetKind	phoneticRules	exposed	["bindings/haskell/src/VinaryTree/Liblevenshtein.hsc"]	complete	bindings/haskell/README.md	complete	["bindings/haskell/test/Main.hs"]	complete	bindings/haskell/test/Main.hs	complete	-
haskell	protocol	protocol:iterator	next	exposed	["bindings/haskell/src/VinaryTree/Liblevenshtein.hsc"]	complete	bindings/haskell/README.md	complete	["bindings/haskell/test/Main.hs"]	complete	bindings/haskell/test/Main.hs	complete	-
haskell	protocol	protocol:reducer	foldBatches	exposed	["bindings/haskell/src/VinaryTree/Liblevenshtein.hsc"]	complete	bindings/haskell/README.md	complete	["bindings/haskell/test/Main.hs"]	complete	bindings/haskell/test/Main.hs	complete	-
javascript	function	llev_abi_version	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	not wrapped; ABI constants are mirrored from bindings/api.json into abi.d.ts
javascript	function	llev_api_revision	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	not wrapped; ABI constants are mirrored from bindings/api.json into abi.d.ts
javascript	function	llev_build_features	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	not wrapped; phonetic availability surfaces at call time as thrown runtime Error values with the UNSUPPORTED status
javascript	function	llev_last_error_message	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	native failures surface as JavaScript Error values thrown by the delegate runtime; no project-facade wrapper symbol
javascript	function	llev_string_free	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
javascript	function	llev_string_array_free	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
javascript	function	llev_string_dup	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
javascript	function	llev_distance	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	delegated to the shared JavaScript runtime namespace and reachable through the untyped default-export spread (liblevenshtein.levenshteinDistance et al.); the typed project facade deliberately re-declares only the transducer/phonetic surface
javascript	function	llev_distance_threshold	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	delegated to the shared JavaScript runtime namespace and reachable through the untyped default-export spread (liblevenshtein.levenshteinDistance et al.); the typed project facade deliberately re-declares only the transducer/phonetic surface
javascript	function	llev_damerau_distance	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	delegated to the shared JavaScript runtime namespace and reachable through the untyped default-export spread (liblevenshtein.levenshteinDistance et al.); the typed project facade deliberately re-declares only the transducer/phonetic surface
javascript	function	llev_damerau_distance_threshold	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	delegated to the shared JavaScript runtime namespace and reachable through the untyped default-export spread (liblevenshtein.levenshteinDistance et al.); the typed project facade deliberately re-declares only the transducer/phonetic surface
javascript	function	llev_true_damerau_distance	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	delegated to the shared JavaScript runtime namespace and reachable through the untyped default-export spread (liblevenshtein.levenshteinDistance et al.); the typed project facade deliberately re-declares only the transducer/phonetic surface
javascript	function	llev_true_damerau_distance_threshold	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	delegated to the shared JavaScript runtime namespace and reachable through the untyped default-export spread (liblevenshtein.levenshteinDistance et al.); the typed project facade deliberately re-declares only the transducer/phonetic surface
javascript	function	llev_transducer_new	transducer	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_transducer_snapshot	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	not exposed as a separate facade operation; ordinary query construction already captures a query-start snapshot and this facade has no explicit reusable snapshot object
javascript	function	llev_transducer_free	Transducer.close	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_transducer_unit_domain	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	not bound; every match descriptor carries its own unit domain, so the transducer-level accessor is redundant for this facade
javascript	function	llev_transducer_query_utf8	Transducer.query	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_transducer_query_bytes	Transducer.query	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_transducer_query_u64	Transducer.query	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_query_cursor_next_batch	QueryCursor.nextBatch	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_query_cursor_release_batch	QueryCursor.nextBatch	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_query_cursor_reduce	-	reasoned-absence	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	inapplicable	bindings/javascript/README.md	inapplicable	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	inapplicable	bindings/javascript/test/facades.test.mjs	inapplicable	batch reduction is provided by QueryCursor.reduceBatches over next_batch/release_batch leases; the native callback reducer is not bound
javascript	function	llev_query_cursor_free	QueryCursor.close	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
javascript	function	llev_owned_string_free	PhoneticRuleSet.apply	exposed	["bindings/javascript/facades/native.mjs","bindings/javascript/facades/native.cjs","bindings/javascript/index.d.ts","bindings/javascript/cljs/vinary_tree/liblevenshtein.cljs"]	complete	bindings/javascript/README.md	complete	["bindings/javascript/test/facades.test.mjs","bindings/javascript/test/cljs/vinary_tree/liblevenshtein_cljs_test.cljs"]	complete	bindings/javascript/test/facades.test.mjs	complete	-
